EDAD,Básico,Pér. Org.,Muerte Acc,Muerte Acc Col,Invalidez,Otros,Certificados,Reaseguro
36," 512,080 ", -   ," 487,080 ", -   , -   , -   ,1,Automático
31," 514,430 ", -   ," 257,215 ", -   ," 514,430 ", -   ,1,Automático
30," 514,998 ", -   ," 499,998 ", -   ," 499,998 ", -   ,1,Automático
43," 515,000 ", -   ," 500,000 ", -   , -   , -   ,1,Automático
47," 515,049 ", -   , -   , -   ," 515,049 "," 19,221 ",1,Automático
33," 515,999 ", -   ," 515,999 ", -   ," 515,999 "," 25,000 ",1,Automático
35," 517,596 ", -   ," 517,596 ", -   , -   ," 10,000 ",1,Automático
38," 517,880 ", -   ," 502,880 ", -   ," 502,880 ", -   ,1,Automático
37," 519,000 ", -   ," 504,000 ", -   ," 504,000 ", -   ,1,Automático
29," 523,344 ", -   , -   , -   ," 523,344 ", -   ,1,Automático
39," 525,600 ", -   ," 525,600 ", -   , -   ," 5,000 ",6,Automático
30," 527,636 ", -   ," 515,136 ", -   ," 515,136 ", -   ,1,Automático
46," 529,476 ", -   , -   , -   ," 529,476 ", -   ,1,Automático
37," 532,714 ", -   ," 532,714 ", -   ," 532,714 ", -   ,1,Automático
41," 533,400 ", -   ," 533,400 ", -   , -   , -   ,1,Automático
41," 533,731 ", -   ," 523,731 ", -   ," 523,731 ", -   ,1,Automático
42," 534,720 ", -   ," 534,720 ", -   , -   , -   ,1,Automático
50," 535,328 ", -   ," 535,328 ", -   ," 535,328 ", -   ,1,Automático
41," 535,678 ", -   ," 510,678 ", -   ," 510,678 ", -   ,1,Automático
61," 536,126 ", -   , -   , -   ," 536,126 ", -   , 1 ,Automático
36," 536,541 ", -   , -   , -   ," 375,578 "," 187,789 ",1,Automático
38," 539,999 ", -   ," 539,999 ", -   ," 539,999 ", -   ,1,Automático
41," 540,000 ", -   ," 540,000 "," 540,000 "," 540,000 ", -   ,1,Automático
55," 540,000 ", -   , -   , -   , -   , -   ,1,Automático
52," 540,014 ", -   , -   , -   ," 540,014 ", -   ,1,Automático
58," 549,530 ", -   , -   , -   ," 549,530 ", -   ,2,Automático
48," 549,815 ", -   , -   , -   ," 549,815 ", -   ,3,Automático
36," 550,000 ", -   ," 550,000 ", -   ," 550,000 ", -   ,1,Automático
50," 550,000 ", -   ," 550,000 ", -   ," 550,000 ", -   ,1,Automático
50," 559,858 ", -   ," 559,858 ", -   ," 559,858 "," 25,000 ",1,Automático
70," 560,629 ", -   , -   , -   , -   , -   ,1,Automático
33," 562,235 ", -   ," 562,235 ", -   ," 562,235 "," 50,000 ",1,Automático
48," 566,588 ", -   ," 566,588 "," 566,588 "," 566,588 ", -   ,1,Automático
53," 571,611 ", -   , -   , -   , -   , -   ,1,Automático
40," 571,717 ", -   ," 531,717 ", -   ," 531,717 ", -   ,1,Automático
44," 572,577 ", -   ," 572,577 ", -   ," 572,577 "," 50,000 ",1,Automático
42," 573,842 ", -   , -   , -   ," 573,842 ", -   ,3,Automático
37," 579,180 ", -   , -   , -   ," 579,180 ", -   ,1,Automático
37," 581,007 ", -   , -   , -   ," 581,007 ", -   ,1,Automático
44," 581,007 ", -   , -   , -   ," 581,007 ", -   ,2,Automático
55," 581,007 ", -   , -   , -   ," 581,007 ", -   ,1,Automático
52," 583,995 ", -   , -   , -   ," 583,995 ", -   ,1,Automático
38," 584,400 ", -   ," 584,400 ", -   ," 584,400 ", -   ,1,Automático
46," 585,090 ", -   ," 585,090 "," 585,090 "," 585,090 "," 10,000 ",1,Automático
24," 588,873 ", -   ," 588,873 ", -   ," 588,873 ", -   ,1,Automático
77," 590,661 ", -   , -   , -   , -   ," 590,661 ", 1 ,Retención
33," 591,200 ", -   ," 551,200 ", -   ," 551,200 ", -   ,1,Automático
56," 597,055 ", -   ," 549,555 "," 549,555 "," 549,555 ", -   ,1,Automático
37," 598,219 ", -   , -   , -   ," 598,219 ", -   , 1 ,Retención
47," 598,502 ", -   ," 598,502 ", -   ," 598,502 "," 25,000 ",1,Automático
39," 598,779 ", -   ," 598,779 ", -   ," 598,779 ", -   ,1,Automático
39," 600,000 ", -   ," 600,000 ", -   ," 600,000 ", -   ,3,Automático
39," 600,000 ", -   ," 600,000 ", -   ," 600,000 ", -   ,1,Automático
42," 600,000 ", -   ," 600,000 ", -   , -   ," 25,000 ",1,Automático
53," 600,000 ", -   ," 600,000 ", -   , -   ," 600,000 ", 34 ,Retención
33," 600,001 "," 600,001 "," 600,001 ", -   ," 600,001 "," 30,000 ",1,Automático
37," 600,001 ", -   ," 600,001 ", -   ," 600,001 ", -   ,1,Automático
57," 601,020 ", -   ," 601,020 ", -   ," 601,020 "," 25,000 ",1,Automático
34," 603,720 ", -   ," 603,720 ", -   , -   , -   ,1,Automático
37," 606,648 ", -   ," 606,648 ", -   ," 606,648 ", -   ,1,Automático
46," 610,170 ", -   ," 610,170 ", -   ," 610,170 ", -   ,1,Automático
27," 610,398 ", -   ," 610,398 ", -   ," 610,398 ", -   ,1,Automático
50," 614,835 ", -   ," 614,835 "," 614,835 "," 614,835 ", -   ,1,Automático
28," 615,253 ", -   ," 615,253 ", -   ," 615,253 "," 12,500 ",1,Automático
52," 615,910 ", -   ," 615,910 ", -   ," 615,910 ", -   ,1,Automático
59," 616,680 ", -   , -   , -   ," 616,680 ", -   ,1,Automático
52," 618,192 ", -   ," 618,192 ", -   ," 618,192 ", -   ,1,Automático
45," 618,576 ", -   , -   , -   ," 618,576 "," 3,750 ",1,Automático
41," 622,197 ", -   ," 622,197 "," 622,197 "," 622,197 ", -   ,1,Automático
29," 622,200 ", -   ," 622,200 ", -   ," 622,200 ", -   ,1,Automático
70," 622,299 ", -   , -   , -   , -   ," 622,299 ", 1 ,Retención
41," 623,214 ", -   ," 613,214 ", -   ," 613,214 ", -   ,1,Automático
42," 624,879 ", -   ," 624,879 ", -   ," 624,879 ", -   ,1,Automático
30," 624,998 ", -   ," 599,998 ", -   , -   , -   ,1,Automático
38," 625,080 ", -   , -   , -   ," 625,080 "," 20,156 ",1,Automático
55," 625,371 ", -   ," 625,371 ", -   ," 625,371 ", -   ,1,Automático
46," 627,000 ", -   ," 612,000 ", -   ," 612,000 ", -   ,1,Automático
40," 627,684 ", -   ," 612,684 ", -   ," 612,684 ", -   ,1,Automático
29," 629,997 ", -   ," 629,997 ", -   ," 629,997 "," 25,000 ",1,Automático
28," 630,000 ", -   ," 630,000 ", -   ," 630,000 ", -   ,1,Automático
32," 637,535 ", -   ," 637,535 ", -   ," 637,535 ", -   ,1,Automático
31," 639,691 ", -   ," 639,691 ", -   ," 639,691 ", -   ,1,Automático
31," 643,982 ", -   ," 643,982 ", -   ," 643,982 ", -   ,1,Automático
62," 653,202 ", -   , -   , -   , -   , -   , 1 ,Automático
35," 655,021 ", -   ," 655,021 ", -   , -   ," 4,000 ",1,Automático
61," 657,870 ", -   , -   , -   , -   , -   , 1 ,Automático
35," 659,999 "," 659,999 "," 659,999 ", -   ," 659,999 "," 30,000 ",1,Automático
48," 659,999 ", -   ," 659,999 ", -   ," 659,999 ", -   ,1,Automático
38," 663,108 ", -   ," 663,108 ", -   , -   ," 15,000 ",1,Automático
45," 663,402 ", -   ," 648,402 ", -   ," 648,402 ", -   ,1,Automático
44," 664,560 ", -   ," 664,560 ", -   , -   ," 10,000 ",1,Automático
55," 666,096 ", -   ," 666,096 ", -   , -   ," 10,000 ",1,Automático
58," 666,480 ", -   ," 666,480 ", -   , -   ," 5,000 ",5,Automático
59," 666,480 ", -   ," 666,480 ", -   , -   ," 5,000 ",3,Automático
39," 670,707 ", -   ," 670,707 "," 670,707 "," 670,707 ", -   ,1,Automático
39," 671,161 ", -   ," 646,161 ", -   , -   , -   ,1,Automático
45," 671,818 ", -   , -   , -   ," 671,818 ", -   ,4,Automático
61," 671,818 ", -   , -   , -   ," 671,818 ", -   , 4 ,Automático
39," 672,021 ", -   , -   , -   ," 470,415 ", -   ,1,Automático
48," 677,532 ", -   ," 677,532 ", -   ," 677,532 ", -   ,1,Automático
44," 681,629 ", -   , -   , -   ," 681,629 ", -   ,2,Automático
49," 681,629 ", -   , -   , -   ," 681,629 ", -   ,4,Automático
35," 688,212 ", -   ," 688,212 ", -   , -   ," 10,000 ",1,Automático
44," 689,880 ", -   ," 674,880 ", -   ," 674,880 ", -   ,1,Automático
52," 691,845 ", -   , -   , -   , -   , -   ,2,Automático
59," 692,236 ", -   ," 692,236 ", -   ," 692,236 ", -   ,1,Automático
52," 698,625 ", -   ," 683,625 ", -   ," 683,625 ", -   ,1,Automático
37," 698,898 ", -   ," 698,898 ", -   ," 698,898 ", -   ,1,Automático
61," 699,192 ", -   ," 699,192 "," 699,192 "," 699,192 ", -   , 1 ,Automático
30," 701,700 ", -   ," 686,700 ", -   ," 686,700 ", -   ,1,Automático
32," 706,708 ", -   , -   , -   ," 706,708 "," 21,344 ",1,Automático
34," 707,355 ", -   ," 707,355 ", -   ," 707,355 ", -   ,1,Automático
31," 709,668 ", -   ," 709,668 ", -   ," 709,668 "," 12,500 ",1,Automático
38," 712,862 ", -   ," 712,862 "," 712,862 "," 712,862 ", -   ,1,Automático
39," 713,200 "," 713,200 "," 713,200 ", -   ," 713,200 ", -   ,1,Automático
59," 716,836 ", -   , -   , -   , -   , -   ,1,Automático
44," 717,442 ", -   , -   , -   ," 717,442 ", -   ,1,Automático
69," 717,941 ", -   , -   , -   ," 717,941 ", -   ,1,Automático
43," 720,000 ", -   ," 720,000 ", -   ," 720,000 ", -   ,1,Automático
48," 720,000 ", -   ," 720,000 ", -   ," 720,000 "," 15,000 ",1,Automático
65," 734,198 ", -   ," 1,468,395 ", -   , -   , -   , 1 ,Retención
69," 734,198 ", -   ," 734,198 ", -   , -   , -   , 1 ,Retención
51," 735,204 "," 735,204 "," 735,204 ", -   ," 735,204 "," 7,500 ",1,Automático
37," 737,100 ", -   ," 737,100 ", -   ," 737,100 ", -   ,1,Automático
37," 737,355 ", -   ," 737,355 ", -   ," 737,355 ", -   ,1,Automático
58," 740,047 ", -   ," 740,047 "," 740,047 "," 740,047 ", -   ,1,Automático
39," 741,240 ", -   ," 741,240 ", -   , -   ," 10,000 ",1,Automático
55," 741,481 ", -   ," 741,481 ", -   ," 741,481 ", -   ,1,Automático
55," 741,528 ", -   , -   , -   ," 741,528 ", -   ,1,Automático
64," 746,193 ", -   , -   , -   , -   ," 746,193 ", 1 ,Retención
45," 746,373 ", -   ," 746,373 ", -   ," 746,373 ", -   ,1,Automático
25," 746,790 ", -   ," 373,395 ", -   ," 373,395 ", -   ,1,Automático
34," 748,057 ", -   , -   , -   ," 748,057 ", -   ,1,Automático
51," 748,476 ", -   ," 748,476 ", -   ," 748,476 "," 25,000 ",1,Automático
42," 750,000 ", -   ," 750,000 ", -   ," 750,000 ", -   ,2,Automático
51," 750,000 ", -   ," 750,000 ", -   , -   , -   ,1,Automático
37," 751,002 ", -   ," 711,002 ", -   ," 711,002 ", -   ,1,Automático
56," 755,811 ", -   ," 755,811 "," 755,811 "," 755,811 ", -   ,1,Automático
40," 756,000 ", -   ," 756,000 "," 756,000 "," 756,000 "," 10,000 ",1,Automático
33," 756,508 ", -   ," 756,508 ", -   ," 756,508 ", -   ,1,Automático
36," 759,666 ", -   ," 759,666 ", -   ," 759,666 "," 25,000 ",1,Automático
37," 759,855 ", -   ," 759,855 ", -   ," 759,855 ", -   ,1,Automático
44," 761,580 ", -   ," 761,580 ", -   ," 761,580 ", -   ,1,Automático
39," 765,000 ", -   ," 750,000 ", -   ," 750,000 ", -   ,2,Automático
87," 766,728 ", -   , -   , -   , -   , -   ,1,Automático
42," 783,160 ", -   ," 758,160 ", -   ," 758,160 ", -   ,1,Automático
52," 784,872 ", -   ," 784,872 "," 784,872 "," 784,872 ", -   ,1,Automático
61," 784,873 ", -   ," 784,873 "," 784,873 "," 784,873 ", -   , 1 ,Automático
57," 791,125 ", -   ," 791,125 "," 791,125 "," 791,125 ", -   ,1,Automático
32," 792,000 ", -   ," 792,000 ", -   ," 792,000 "," 25,000 ",1,Automático
32," 793,020 ", -   ," 768,020 ", -   ," 768,020 ", -   ,1,Automático
49," 794,696 ", -   , -   , -   ," 794,696 "," 31,416 ",1,Automático
52," 801,312 ", -   ," 801,312 ", -   , -   ," 10,000 ",1,Automático
36," 801,432 ", -   ," 801,432 ", -   , -   ," 10,000 ",1,Automático
29," 802,192 ", -   ," 773,661 "," 773,661 "," 773,661 ", -   ,16,Automático
41," 802,236 ", -   ," 802,236 ", -   , -   , -   ,1,Automático
39," 810,000 ", -   ," 810,000 ", -   ," 810,000 "," 25,000 ",1,Automático
42," 810,000 ", -   , -   , -   ," 810,000 ", -   ,1,Automático
63," 811,545 ", -   , -   , -   , -   , -   , 1 ,Automático
56," 816,385 ", -   , -   , -   ," 816,385 ", -   ,1,Automático
30," 829,391 ", -   ," 829,391 ", -   ," 829,391 "," 25,000 ",1,Automático
50," 830,272 ", -   ," 830,272 "," 830,272 "," 830,272 ", -   ,1,Automático
46," 834,988 ", -   ," 824,988 ", -   ," 824,988 ", -   ,1,Automático
39," 840,000 ", -   ," 840,000 ", -   ," 840,000 "," 15,000 ",1,Automático
46," 841,428 ", -   ," 841,428 ", -   ," 841,428 ", -   ,1,Automático
43," 843,480 ", -   ," 843,480 ", -   ," 843,480 "," 40,000 ",1,Automático
51," 845,161 ", -   ," 845,161 ", -   ," 845,161 ", -   ,1,Automático
36," 845,300 ", -   ," 825,300 ", -   ," 825,300 ", -   ,1,Automático
51," 845,775 ", -   , -   , -   ," 592,043 "," 296,022 ",1,Automático
63," 848,163 ", -   , -   , -   ," 848,163 ", -   , 1 ,Automático
33," 852,501 ", -   ," 840,001 ", -   ," 840,001 ", -   ,1,Automático
34," 856,550 ", -   ," 856,550 ", -   , -   , -   ,1,Automático
37," 858,873 ", -   ," 858,873 ", -   ," 858,873 ", -   ,1,Automático
38," 858,980 ", -   , -   , -   ," 858,980 ", -   ,1,Automático
57," 864,465 ", -   , -   , -   , -   , -   ,1,Automático
61," 864,465 ", -   , -   , -   , -   ," 864,465 ", 1 ,Retención
27," 865,980 ", -   ," 865,980 ", -   , -   , -   ,2,Automático
40," 876,615 ", -   , -   , -   ," 876,615 ", -   ,1,Automático
46," 883,613 ", -   , -   , -   ," 883,613 ", -   ,1,Automático
62," 886,974 ", -   ," 886,974 "," 886,974 "," 886,974 ", -   , 1 ,Automático
36," 887,363 ", -   ," 887,363 ", -   ," 887,363 "," 50,000 ",1,Automático
31," 893,634 ", -   , -   , -   ," 893,634 "," 5,625 ",2,Automático
60," 900,000 ", -   ," 900,000 ", -   ," 900,000 ", -   ,1,Automático
37," 902,973 ", -   ," 902,973 ", -   ," 902,973 ", -   ,1,Automático
56," 906,513 ", -   , -   , -   ," 906,513 ", -   ,1,Automático
40," 918,000 ", -   ," 918,000 ", -   ," 918,000 ", -   ,1,Automático
45," 920,536 ", -   ," 873,036 "," 873,036 "," 873,036 ", -   ,1,Automático
44," 920,826 ", -   ," 920,826 ", -   ," 920,826 ", -   ,1,Automático
51," 933,660 ", -   ," 933,660 ", -   ," 933,660 "," 25,000 ",2,Automático
30," 942,712 ", -   , -   , -   ," 659,899 ", -   ,1,Automático
66," 944,691 ", -   , -   , -   , -   , -   ,1,Automático
56," 949,221 ", -   ," 949,221 ", -   ," 949,221 ", -   ,1,Automático
51," 949,950 ", -   ," 949,950 ", -   ," 949,950 "," 25,000 ",1,Automático
38," 950,000 ", -   ," 925,000 ", -   ," 925,000 ", -   ,1,Automático
51," 950,000 ", -   ," 925,000 ", -   ," 925,000 ", -   ,1,Automático
48," 957,624 ", -   , -   , -   ," 957,624 ", -   ,1,Automático
73," 957,624 ", -   , -   , -   , -   , -   ,1,Automático
36," 960,172 ", -   , -   , -   , -   ," 63,485 ",1,Automático
51," 969,318 ", -   ," 969,318 ", -   , -   , -   ,1,Automático
25," 970,142 ", -   , -   , -   ," 970,142 ", -   ,1,Automático
57," 974,100 ", -   , -   , -   ," 974,100 ", -   ,2,Automático
41," 988,073 ", -   ," 988,073 ", -   ," 988,073 "," 12,500 ",1,Automático
32," 990,000 ", -   , -   , -   ," 990,000 ", -   ,2,Automático
58," 997,848 ", -   ," 997,848 ", -   ," 997,848 ", -   ,1,Automático
30," 1,000,000 ", -   , -   , -   ," 1,000,000 "," 1,000,000 ",1,Automático
33," 1,000,000 ", -   ," 1,000,000 ", -   , -   , -   ,1,Automático
33," 1,000,000 ", -   ," 1,000,000 ", -   ," 1,000,000 "," 12,500 ",2,Automático
36," 1,000,000 ", -   ," 1,000,000 ", -   ," 1,000,000 ", -   ,1,Automático
38," 1,000,000 ", -   , -   , -   , -   , -   ,1,Automático
40," 1,000,000 ", -   , -   , -   , -   , -   ,1,Automático
43," 1,000,000 ", -   ," 1,000,000 ", -   , -   , -   ,1,Automático
44," 1,000,000 ", -   ," 1,000,000 ", -   , -   , -   ,1,Automático
44," 1,000,000 ", -   ," 1,000,000 "," 1,000,000 ", -   , -   ,1,Automático
46," 1,000,000 ", -   , -   , -   , -   , -   ,1,Automático
48," 1,000,000 ", -   ," 1,000,000 ", -   ," 1,000,000 ", -   ,1,Automático
48," 1,000,000 ", -   ," 1,000,000 ", -   ," 1,000,000 "," 25,000 ",2,Automático
49," 1,000,000 ", -   ," 1,000,000 ", -   , -   , -   ,5,Automático
50," 1,000,000 ", -   ," 1,000,000 ", -   , -   , -   ,2,Automático
69," 1,000,000 ", -   ," 1,000,000 ", -   , -   , -   ,1,Automático
59," 1,000,000 ", -   , -   , -   , -   , -   , 1 ,Retención
56," 1,002,896 ", -   ," 1,002,896 "," 1,002,896 "," 1,002,896 "," 100,290 ",1,Facultativo
50," 1,004,063 ", -   ," 1,004,063 ", -   , -   , -   ,1,Automático
49," 1,008,000 ", -   ," 1,008,000 ", -   ," 1,008,000 "," 25,000 ",1,Automático
55," 1,008,038 "," 1,008,038 "," 1,008,038 ", -   ," 1,008,038 ", -   ,1,Automático
48," 1,009,834 ", -   ," 1,009,834 ", -   ," 1,009,834 ", -   ,1,Automático
48," 1,010,048 ", -   ," 1,010,048 ", -   , -   ," 15,000 ",1,Automático
52," 1,012,427 ", -   , -   , -   ," 1,012,427 ", -   ,1,Automático
36," 1,016,291 ", -   ," 996,291 ", -   ," 996,291 ", -   ,1,Automático
35," 1,020,003 ", -   ," 1,020,003 ", -   , -   ," 7,500 ",1,Automático
34," 1,050,555 ", -   ," 1,050,555 ", -   ," 1,050,555 ", -   ,1,Automático
56," 1,052,768 ", -   , -   , -   ," 1,052,768 ", -   ,1,Automático
33," 1,075,005 ", -   , -   , -   ," 1,075,005 ", -   ,1,Automático
63," 1,083,348 ", -   ," 1,083,348 ", -   ," 1,083,348 ", -   , 1 ,Automático
50," 1,091,276 ", -   ," 1,078,776 ", -   ," 1,078,776 ", -   ,1,Automático
55," 1,091,910 ", -   , -   , -   , -   , -   ,1,Automático
60," 1,107,960 ", -   , -   , -   , -   ," 12,500 ",1,Automático
41," 1,108,440 ", -   ," 1,108,440 ", -   , -   , -   ,1,Automático
38," 1,136,826 ", -   ," 1,136,826 ", -   ," 1,136,826 ", -   ,1,Automático
66," 1,137,441 ", -   ," 1,137,441 ", -   , -   , -   ,1,Automático
37," 1,139,199 ", -   ," 1,139,199 ", -   ," 1,139,199 ", -   ,1,Automático
55," 1,148,471 ", -   ," 1,148,471 ", -   ," 1,148,471 "," 25,000 ",1,Automático
30," 1,169,363 ", -   ," 584,682 ", -   ," 1,169,363 ", -   ,1,Automático
53," 1,170,000 ", -   ," 1,170,000 ", -   ," 1,170,000 "," 37,500 ",1,Automático
60," 1,181,250 ", -   ," 1,181,250 ", -   ," 1,181,250 "," 30,000 ",1,Automático
31," 1,188,573 ", -   ," 1,188,573 ", -   ," 1,188,573 ", -   ,1,Automático
33," 1,195,600 ", -   ," 1,155,600 ", -   ," 1,155,600 ", -   ,1,Automático
49," 1,196,857 ", -   , -   , -   , -   , -   ,1,Automático
39," 1,200,000 ", -   ," 1,200,000 ", -   ," 1,200,000 "," 10,000 ",1,Automático
41," 1,205,280 ", -   ," 1,205,280 ", -   ," 1,205,280 ", -   ,1,Automático
42," 1,205,536 ", -   , -   , -   ," 1,205,536 ", -   ,1,Automático
34," 1,209,600 ", -   ," 1,209,600 ", -   ," 1,209,600 "," 17,500 ",1,Automático
32," 1,212,648 ", -   ," 1,212,648 ", -   ," 1,212,648 ", -   ,1,Automático
35," 1,218,002 ", -   ," 1,218,002 ", -   , -   , -   ,1,Automático
43," 1,218,888 ", -   ," 1,218,888 ", -   ," 1,218,888 "," 37,500 ",1,Automático
53," 1,236,180 ", -   , -   , -   , -   , -   ,1,Automático
43," 1,243,968 ", -   ," 621,984 ", -   ," 1,243,968 ", -   ,1,Automático
49," 1,260,000 ", -   ," 1,260,000 ", -   ," 1,260,000 ", -   ,1,Automático
34," 1,296,000 ", -   ," 1,296,000 ", -   ," 1,296,000 ", -   ,1,Automático
42," 1,296,000 "," 1,296,000 "," 1,296,000 ", -   ," 1,296,000 ", -   ,1,Automático
37," 1,300,120 ", -   ," 1,275,120 ", -   ," 1,275,120 ", -   ,1,Automático
60," 1,312,293 ", -   , -   , -   , -   ," 1,312,293 ", 1 ,Retención
37," 1,320,000 ", -   ," 1,320,000 ", -   ," 1,320,000 ", -   ,1,Automático
46," 1,338,700 ", -   ," 1,298,700 ", -   ," 1,298,700 ", -   ,1,Automático
38," 1,350,000 ", -   ," 1,350,000 ", -   , -   , -   ,8,Automático
52," 1,364,683 ", -   ," 1,364,683 ", -   ," 1,364,683 ", -   ,1,Automático
34," 1,369,887 ", -   ," 1,369,887 ", -   ," 1,369,887 ", -   ,1,Automático
45," 1,377,238 ", -   ," 1,377,238 ", -   ," 1,377,238 ", -   ,1,Automático
49," 1,386,277 ", -   ," 1,386,277 ", -   ," 1,386,277 ", -   ,1,Automático
43," 1,414,776 ", -   ," 1,399,776 ", -   ," 1,399,776 ", -   ,1,Automático
39," 1,428,000 ", -   ," 1,428,000 ", -   ," 1,428,000 ", -   ,1,Automático
48," 1,439,998 ", -   ," 1,439,998 ", -   , -   , -   ,1,Automático
73," 1,440,962 ", -   , -   , -   , -   , -   ,1,Automático
48," 1,445,958 ", -   ," 1,445,958 ", -   ," 1,445,958 "," 25,000 ",2,Automático
37," 1,446,313 ", -   ," 1,446,313 ", -   ," 1,446,313 ", -   ,1,Automático
50," 1,448,388 ", -   ," 1,448,388 ", -   ," 1,448,388 "," 25,000 ",1,Automático
55," 1,465,001 ", -   ," 1,440,001 ", -   ," 1,440,001 ", -   ,1,Automático
37," 1,465,158 ", -   ," 1,465,158 "," 1,465,158 "," 1,465,158 "," 20,000 ",1,Automático
44," 1,465,830 ", -   ," 1,465,830 ", -   ," 1,465,830 "," 12,500 ",1,Automático
39," 1,477,600 ", -   , -   , -   ," 1,477,600 ", -   ,1,Automático
42," 1,494,000 ", -   , -   , -   ," 1,494,000 ", -   ,1,Automático
39," 1,500,000 ", -   ," 1,500,000 ", -   ," 1,500,000 ", -   ,2,Automático
